Query_ID	Subject_Rank	Subject_ID	Backward_Rank	Backward_Query_ID	Status	Subject_Evalue	Subject_IdentityPercent	Subject_BitScore	Subject_WeightedCov	Backward_Query_Evalue	Backward_Query_IdentityPercent	Query_BitScore	Backward_Query_WeightedCov
Hcon5G00000011205.2	1	transcript:HCON_00078280-00001	1	Hcon5G00000011205.2	Hit	0.0	1.0	677.167	0.9669669669669669	0.0	1.0	677.167	0.9669669669669669
Hcon5G00000011206.2	1	transcript:HCON_00078270-00001	1	Hcon5G00000011206.2	Hit	2.36328E-164	1.0	451.825	1.0	2.15761E-164	1.0	451.825	1.0
Hcon5G00000011207.1	1	transcript:HCON_00078260-00001	1	Hcon5G00000011207.1	Hit	4.69508E-100	0.9927536231884058	282.722	1.0	4.07684E-100	0.9927536231884058	282.722	1.0
Hcon5G00000011208.1	1	transcript:HCON_00178790-00001	1	Hcon5G00000011210.1	Miss	1.31423E-11	0.8378378378378378	55.4546	0.3894736842105263	1.41611E-35	0.925	116.316	1.0
Hcon5G00000011210.1	1	transcript:HCON_00178790-00001	1	Hcon5G00000011210.1	Hit	7.45394E-36	0.925	116.701	1.0	1.41611E-35	0.925	116.316	1.0
Hcon5G00000011209.2	1	transcript:HCON_00078250-00001	1	Hcon5G00000003885.2	Miss	2.34907E-29	0.6608695652173913	102.449	0.9913793103448276	1.05206E-46	0.6986301369863014	147.902	0.9182389937106918
Hcon5G00000011211.1	1	transcript:HCON_00078240-00001	1	Hcon5G00000011211.1	Hit	0.0	0.9984984984984985	1392.48	1.0	0.0	0.9984984984984985	1392.48	1.0
Hcon5G00000011212.2	1	transcript:HCON_00177740-00001	1	Hcon5G00000014289.2	Miss	0.0	0.996309963099631	1125.54	1.0	0.0	0.9897750511247444	2001.1	1.0
Hcon5G00000011213.1	1	transcript:HCON_00078230-00001	1	Hcon5G00000011213.1	Hit	0.0	0.9796557120500783	1269.6	1.0	0.0	0.9796557120500783	1269.6	1.0
Hcon5G00000011214.1	1	transcript:HCON_00078180-00001	1	Hcon5G00000011214.1	Hit	0.0	1.0	1156.35	1.0	0.0	1.0	1156.35	1.0
Hcon5G00000011215.1	1	transcript:HCON_00078170-00001	1	Hcon5G00000011215.1	Hit	2.3202E-117	1.0	327.405	1.0	2.17527E-117	1.0	327.405	1.0
Hcon5G00000011216.1	1	transcript:HCON_00078160-00001	1	Hcon5G00000011216.1	Hit	0.0	0.9665071770334929	1230.31	1.0	0.0	0.9665071770334929	1230.31	1.0
Hcon5G00000011217.1	1	transcript:HCON_00172870-00001	1	Hcon5G00000001366.1	Miss	0.0	1.0	540.036	1.0	0.0	0.9992181391712275	2648.23	1.0
Hcon5G00000011218.1	1	transcript:HCON_00078150-00001	1	Hcon5G00000011218.1	Hit	0.0	0.997920997920998	967.992	1.0	0.0	0.997920997920998	967.992	1.0
Hcon5G00000011219.1	1	transcript:HCON_00078140-00001	1	Hcon5G00000011219.1	Hit	0.0	0.9985074626865672	1400.19	1.0	0.0	0.9985074626865672	1400.19	1.0
Hcon5G00000011220.1	1	transcript:HCON_00078130-00001	1	Hcon5G00000011220.1	Hit	0.0	1.0	4887.01	1.0	0.0	1.0	4887.01	1.0
Hcon5G00000011221.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011222.1	1	transcript:HCON_00078120-00001	1	Hcon5G00000011222.1	Hit	0.0	1.0	890.567	1.0	0.0	1.0	890.567	1.0
Hcon5G00000011223.1	1	transcript:HCON_00194080-00001	1	Hcon5G00000011223.1	Hit	0.0	1.0	840.877	1.0	0.0	1.0	840.877	1.0
Hcon5G00000011224.1	1	transcript:HCON_00078110-00002	1	Hcon5G00000011224.1	Hit	0.0	1.0	1179.47	1.0	0.0	1.0	1179.47	1.0
Hcon5G00000011225.1	1	transcript:HCON_00078107-00001	1	Hcon5G00000011227.1	Miss	0.0	0.9946380697050938	765.763	1.0	0.0	0.9946380697050938	765.763	1.0
Hcon5G00000011226.1	1	transcript:HCON_00078105-00001	1	Hcon5G00000011226.1	Hit	0.0	1.0	530.406	1.0	0.0	1.0	530.406	1.0
Hcon5G00000011227.1	1	transcript:HCON_00078107-00001	1	Hcon5G00000011227.1	Hit	0.0	0.9946380697050938	765.763	1.0	0.0	0.9946380697050938	765.763	1.0
Hcon5G00000011228.1	1	transcript:HCON_00078100-00001	1	Hcon5G00000011228.1	Hit	0.0	0.997289972899729	768.459	1.0	0.0	0.997289972899729	768.459	1.0
Hcon5G00000011229.1	1	transcript:HCON_00078080-00001	1	Hcon5G00000011229.1	Hit	0.0	0.9991546914623838	2461.41	1.0	0.0	0.9991546914623838	2461.41	1.0
Hcon5G00000011230.1	1	transcript:HCON_00078070-00001	1	Hcon5G00000011230.1	Hit	5.50957E-60	1.0	176.792	1.0	5.16543E-60	1.0	176.792	1.0
Hcon5G00000011231.1	1	transcript:HCON_00131880-00001	1	Hcon5G00000011712.1	Miss	1.86032E-6	1.0	38.1206	1.0	1.00335E-46	1.0	142.895	0.9583333333333334
Hcon5G00000011232.1	1	transcript:HCON_00078060-00001	1	Hcon5G00000011232.1	Hit	0.0	0.9970355731225297	4137.41	1.0	0.0	0.9970355731225297	4137.41	1.0
Hcon5G00000011233.1	1	transcript:HCON_00078050-00001	1	Hcon5G00000011233.1	Hit	7.49188E-39	0.9420289855072463	123.25	0.9855072463768116	5.21129E-39	0.9420289855072463	123.25	0.9855072463768116
Hcon5G00000011234.1	1	transcript:HCON_00078030-00001	1	Hcon5G00000011234.1	Hit	2.09395E-129	0.9942528735632183	359.377	1.0	1.96316E-129	0.9942528735632183	359.377	1.0
Hcon5G00000011235.1	1	transcript:HCON_00078020-00001	1	Hcon5G00000011235.1	Hit	0.0	0.9990480723465016	4294.19	1.0	0.0	0.9990480723465016	4294.19	1.0
Hcon5G00000011236.1	1	transcript:HCON_00078010-00001	1	Hcon5G00000011236.1	Hit	5.23354E-96	1.0	271.937	1.0	4.90664E-96	1.0	271.937	1.0
Hcon5G00000011237.1	1	transcript:HCON_00078000-00001	1	Hcon5G00000011237.1	Hit	4.41519E-109	1.0	306.605	1.0	4.1394E-109	1.0	306.605	1.0
Hcon5G00000011238.1	1	transcript:HCON_00077990-00001	1	Hcon5G00000011238.1	Hit	0.0	0.9694989106753813	882.478	1.0	0.0	0.9694989106753813	882.478	1.0
Hcon5G00000011239.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011240.1	1	transcript:HCON_00077980-00001	1	Hcon5G00000011240.1	Hit	0.0	0.9911894273127754	901.738	0.9978021978021978	0.0	0.9911894273127754	901.738	0.9978021978021978
Hcon5G00000011241.2	1	transcript:HCON_00077960-00001	1	Hcon5G00000011241.2	Hit	0.0	0.963076923076923	630.558	0.9526627218934911	0.0	0.963076923076923	630.943	0.9526627218934911
Hcon5G00000011242.2	1	transcript:HCON_00077940-00001	1	Hcon5G00000011242.2	Hit	0.0	0.9652406417112299	740.339	1.0	0.0	0.9652406417112299	740.339	1.0
Hcon5G00000011243.1	1	transcript:HCON_00183390-00001	1	Hcon5G00000011243.1	Hit	0.0	0.9838709677419355	627.091	1.0	0.0	0.9838709677419355	627.091	1.0
Hcon5G00000011244.1	1	transcript:HCON_00077930-00001	1	Hcon5G00000011244.1	Hit	2.05434E-106	1.0	299.286	1.0	1.92602E-106	1.0	299.286	1.0
Hcon5G00000011245.1	1	transcript:HCON_00077920-00001	1	Hcon5G00000011245.1	Hit	0.0	1.0	617.076	1.0	0.0	1.0	617.076	1.0
Hcon5G00000011246.1	1	transcript:HCON_00077910-00001	1	Hcon5G00000011246.1	Hit	0.0	0.9965870307167235	598.586	1.0	0.0	0.9965870307167235	598.586	1.0
Hcon5G00000011247.1	1	transcript:HCON_00077900-00001	1	Hcon5G00000011247.1	Hit	2.15045E-71	1.0	206.453	1.0	2.01613E-71	1.0	206.453	1.0
Hcon5G00000011248.1	1	transcript:HCON_00077880-00001	1	Hcon5G00000011248.1	Hit	0.0	0.9375513557929335	2234.91	0.9965694682675815	0.0	0.9375513557929335	2235.3	0.9965694682675815
Hcon5G00000011249.1	1	transcript:HCON_00077870-00001	1	Hcon5G00000011249.1	Hit	0.0	0.9902439024390244	817.379	1.0	0.0	0.9902439024390244	817.379	1.0
Hcon5G00000011250.1	1	transcript:HCON_00077860-00001	1	Hcon5G00000011250.1	Hit	0.0	0.9967532467532467	1253.04	1.0	0.0	0.9967532467532467	1253.04	1.0
Hcon5G00000011251.1	1	transcript:HCON_00077855-00001	1	Hcon5G00000011251.1	Hit	5.04001E-154	0.9952380952380953	424.476	1.0	4.7252E-154	0.9952380952380953	424.476	1.0
Hcon5G00000011252.1	1	transcript:HCON_00077850-00001	1	Hcon5G00000011252.1	Hit	2.09967E-73	1.0	211.846	1.0	1.96851E-73	1.0	211.846	1.0
Hcon5G00000011253.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011254.1	1	transcript:HCON_00077830-00001	1	Hcon5G00000011254.1	Hit	5.2641E-133	1.0	369.007	1.0	4.93528E-133	1.0	369.007	1.0
Hcon5G00000011255.1	1	transcript:HCON_00077820-00001	1	Hcon5G00000001191.1	Miss	7.55568E-35	0.9655172413793104	113.62	0.7837837837837838	2.55824E-63	0.9357798165137615	187.578	0.9908256880733946
Hcon5G00000011256.2	1	transcript:HCON_00077800-00001	1	Hcon5G00000011256.2	Hit	0.0	0.9779951100244498	785.408	1.0	0.0	0.9779951100244498	785.408	1.0
Hcon5G00000011257.2	1	transcript:HCON_00077790-00001	1	Hcon5G00000011257.2	Hit	0.0	0.9790076335877863	983.015	0.9924242424242424	0.0	0.9790076335877863	983.4	0.9924242424242424
Hcon5G00000011258.1	1	transcript:HCON_00077780-00001	1	Hcon5G00000011258.1	Hit	6.56645E-178	1.0	486.878	1.0	6.15629E-178	1.0	486.878	1.0
Hcon5G00000011259.1	1	transcript:HCON_00077770-00001	1	Hcon5G00000011259.1	Hit	0.0	0.9810606060606061	525.398	1.0	0.0	0.9810606060606061	525.398	1.0
Hcon5G00000011260.1	1	transcript:HCON_00077760-00001	1	Hcon5G00000011260.1	Hit	0.0	0.9955654101995566	903.279	1.0	0.0	0.9955654101995566	903.279	1.0
Hcon5G00000011261.1	1	transcript:HCON_00077750-00001	1	Hcon5G00000011261.1	Hit	0.0	0.9971857410881801	2224.51	1.0	0.0	0.9971857410881801	2224.51	1.0
Hcon5G00000011262.1	1	transcript:HCON_00077740-00001	1	Hcon5G00000011262.1	Hit	0.0	0.9924242424242424	1082.78	1.0	0.0	0.9924242424242424	1082.78	1.0
Hcon5G00000011263.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011264.2	1	transcript:HCON_00077730-00001	1	Hcon5G00000011264.2	Hit	0.0	1.0	2298.47	1.0	0.0	1.0	2298.47	1.0
Hcon5G00000011265.2	1	transcript:HCON_00077720-00001	1	Hcon5G00000011265.2	Hit	3.35346E-103	1.0	290.426	1.0	3.14399E-103	1.0	290.426	1.0
Hcon5G00000011266.1	1	transcript:HCON_00077710-00001	1	Hcon5G00000011266.1	Hit	0.0	0.9	659.448	1.0	0.0	0.9	659.448	1.0
Hcon5G00000011267.1	1	transcript:HCON_00120310-00001	1	Hcon5G00000003449.1	Miss	5.15193E-9	0.52	55.8398	0.3688212927756654	0.0	0.9688768606224628	1470.68	1.0
Hcon5G00000011268.1	1	transcript:HCON_00077700-00001	1	Hcon5G00000011268.1	Hit	1.43421E-111	0.9937106918238994	312.768	1.0	1.34463E-111	0.9937106918238994	312.768	1.0
Hcon5G00000011269.1	1	transcript:HCON_00077700-00001	1	Hcon5G00000011268.1	Miss	4.28122E-92	0.9924812030075187	262.692	1.0	1.34463E-111	0.9937106918238994	312.768	1.0
Hcon5G00000011270.2	1	transcript:HCON_00133790-00001	1	Hcon5G00000016133.1	Miss	3.48139E-16	0.4947916666666667	75.485	0.8193832599118943	3.00599E-161	0.8064516129032258	450.284	1.0
Hcon5G00000011271.1	1	transcript:HCON_00142378-00001	1	Hcon5G00000017074.1	Miss	5.26366E-14	0.5099601593625498	70.4774	0.8098360655737705	0.0	0.9744525547445255	525.013	1.0
Hcon5G00000011272.1	1	transcript:HCON_00077690-00001	1	Hcon5G00000011272.1	Hit	2.85542E-105	1.0	297.745	0.8682634730538922	2.67706E-105	1.0	297.745	0.8682634730538922
Hcon5G00000011273.1	1	transcript:HCON_00077665-00001	1	Hcon5G00000011273.1	Hit	0.0	0.9899328859060402	597.045	0.93125	0.0	0.9899328859060402	597.045	0.93125
Hcon5G00000011274.1	1	transcript:HCON_00077670-00001	1	Hcon5G00000011274.1	Hit	3.22658E-89	0.8918918918918919	255.758	1.0	3.02504E-89	0.8918918918918919	255.758	1.0
Hcon5G00000011275.1	1	transcript:HCON_00077610-00001	1	Hcon5G00000011279.1	Miss	0.0	0.8870151770657673	784.637	1.0	0.0	1.0	1189.48	1.0
Hcon5G00000011276.1	1	transcript:HCON_00077660-00001	1	Hcon5G00000011276.1	Hit	3.55038E-94	1.0	266.544	1.0	3.32861E-94	1.0	266.544	1.0
Hcon5G00000011277.1	1	transcript:HCON_00077650-00001	1	Hcon5G00000011277.1	Hit	0.0	1.0	528.48	1.0	0.0	1.0	528.48	1.0
Hcon5G00000011278.1	1	transcript:HCON_00077640-00001	1	Hcon5G00000011278.1	Hit	5.33315E-103	1.0	290.041	1.0	5.00002E-103	1.0	290.041	1.0
Hcon5G00000011279.1	1	transcript:HCON_00077610-00001	1	Hcon5G00000011279.1	Hit	0.0	1.0	1189.48	1.0	0.0	1.0	1189.48	1.0
Hcon5G00000011280.2	1	transcript:HCON_00077600-00001	1	Hcon5G00000011280.2	Hit	3.36232E-178	1.0	487.649	1.0	3.1523E-178	1.0	487.649	1.0
Hcon5G00000011281.1	1	transcript:HCON_00077590-00001	1	Hcon5G00000011281.1	Hit	3.3419E-105	1.0	295.434	1.0	3.13316E-105	1.0	295.434	1.0
Hcon5G00000011282.1	1	transcript:HCON_00077580-00001	1	Hcon5G00000011282.1	Hit	7.78041E-174	1.0	476.478	1.0	7.29442E-174	1.0	476.478	1.0
Hcon5G00000011283.1	1	transcript:HCON_00077570-00001	1	Hcon5G00000011283.1	Hit	0.0	1.0	598.586	1.0	0.0	1.0	598.586	1.0
Hcon5G00000011284.1	1	transcript:HCON_00077560-00001	1	Hcon5G00000011284.1	Hit	0.0	1.0	705.286	1.0	0.0	1.0	705.286	1.0
Hcon5G00000011285.3	1	transcript:HCON_00077540-00001	1	Hcon5G00000011285.3	Hit	7.50604E-171	1.0	470.7	1.0	5.68485E-171	1.0	470.7	1.0
Hcon5G00000011286.1	1	transcript:HCON_00077530-00001	1	Hcon5G00000011286.1	Hit	0.0	1.0	687.567	1.0	0.0	1.0	687.567	1.0
Hcon5G00000011287.1	1	transcript:HCON_00077520-00001	1	Hcon5G00000011287.1	Hit	0.0	0.9970414201183432	691.034	1.0	0.0	0.9970414201183432	691.034	1.0
Hcon5G00000011288.1	1	transcript:HCON_00077510-00001	1	Hcon5G00000011288.1	Hit	0.0	0.9968944099378882	654.055	1.0	0.0	0.9968944099378882	654.055	1.0
Hcon5G00000011289.1	1	transcript:HCON_00077500-00001	1	Hcon5G00000011289.1	Hit	0.0	0.9925925925925926	546.969	1.0	0.0	0.9925925925925926	546.969	1.0
Hcon5G00000011290.2	1	transcript:HCON_00077490-00001	1	Hcon5G00000011290.2	Hit	0.0	0.996031746031746	515.768	1.0	0.0	0.996031746031746	515.768	1.0
Hcon5G00000011291.1	1	transcript:HCON_00077480-00001	1	Hcon5G00000011291.1	Hit	0.0	0.952258064516129	1506.89	1.0	0.0	0.952258064516129	1506.89	1.0
Hcon5G00000011292.1	1	transcript:HCON_00077470-00001	1	Hcon5G00000011292.1	Hit	3.81571E-139	1.0	385.185	1.0	3.57737E-139	1.0	385.185	1.0
Hcon5G00000011293.1	1	transcript:HCON_00077460-00001	1	Hcon5G00000011293.1	Hit	1.28866E-163	1.0	449.899	1.0	1.32108E-163	1.0	449.899	1.0
Hcon5G00000011294.2	1	transcript:HCON_00081350-00001	1	Hcon5G00000011294.2	Hit	0.0	0.9940119760479041	689.108	1.0	0.0	0.9940119760479041	689.108	1.0
Hcon5G00000011295.1	1	transcript:HCON_00077450-00001	1	Hcon5G00000011295.1	Hit	1.0756E-51	1.0	155.992	0.8604651162790697	1.07877E-51	1.0	155.992	0.8604651162790697
Hcon5G00000011296.1	1	transcript:HCON_00077440-00001	1	Hcon5G00000011296.1	Hit	1.23009E-145	1.0	401.749	1.0	1.15325E-145	1.0	401.749	1.0
Hcon5G00000011297.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011298.1	1	transcript:HCON_00077420-00001	1	Hcon5G00000011298.1	Hit	0.0	0.9960668633235005	2091.62	1.0	0.0	0.9960668633235005	2091.62	1.0
Hcon5G00000011299.3	1	transcript:HCON_00077410-00001	1	Hcon5G00000011299.3	Hit	0.0	0.9847560975609756	1305.81	0.9371428571428572	0.0	0.9847560975609756	1305.81	0.9371428571428572
Hcon5G00000011300.1	1	transcript:HCON_00077400-00001	1	Hcon5G00000011300.1	Hit	0.0	0.9949874686716792	828.165	1.0	0.0	0.9949874686716792	828.165	1.0
Hcon5G00000011301.1	1	transcript:HCON_00077390-00001	1	Hcon5G00000011301.1	Hit	0.0	0.9927667269439421	1107.82	1.0	0.0	0.9927667269439421	1107.82	1.0
Hcon5G00000011302.1	1	transcript:HCON_00077380-00001	1	Hcon5G00000011302.1	Hit	0.0	0.9971264367816092	724.161	1.0	0.0	0.9971264367816092	724.161	1.0
Hcon5G00000011303.1	1	transcript:HCON_00077370-00001	1	Hcon5G00000011303.1	Hit	0.0	0.9989733059548255	2022.28	0.974	0.0	0.9989733059548255	2022.28	0.974
Hcon5G00000011304.2	1	transcript:HCON_00077340-00001	1	Hcon5G00000011304.2	Hit	0.0	0.9846582984658299	1431.77	0.9986072423398329	0.0	0.9846582984658299	1431.77	0.9986072423398329
Hcon5G00000011305.1	1	transcript:HCON_00077330-00001	1	Hcon5G00000011305.1	Hit	0.0	1.0	2037.31	0.9908722109533469	0.0	1.0	2037.31	0.9908722109533469
Hcon5G00000011306.1	1	transcript:HCON_00077320-00001	1	Hcon5G00000011306.1	Hit	1.41503E-179	1.0	491.5	1.0	1.32664E-179	1.0	491.5	1.0
Hcon5G00000011307.1	1	transcript:HCON_00077310-00001	1	Hcon5G00000011307.1	Hit	4.59799E-131	1.0	363.229	1.0	4.31078E-131	1.0	363.229	1.0
Hcon5G00000011308.1	1	transcript:HCON_00077300-00001	1	Hcon5G00000011308.1	Hit	0.0	1.0	1056.59	1.0	0.0	1.0	1056.59	1.0
Hcon5G00000011309.1	1	transcript:HCON_00077290-00001	1	Hcon5G00000011309.1	Hit	0.0	0.9975216852540273	1661.35	1.0	0.0	0.9975216852540273	1661.35	1.0
Hcon5G00000011310.1	1	transcript:HCON_00077280-00001	1	Hcon5G00000011310.1	Hit	9.87744E-136	1.0	375.941	1.0	9.26046E-136	1.0	375.941	1.0
Hcon5G00000011311.1	1	transcript:HCON_00077265-00001	1	Hcon5G00000011311.1	Hit	6.95159E-37	1.0	116.316	1.0	6.51737E-37	1.0	116.316	1.0
Hcon5G00000011312.1	1	transcript:HCON_00077260-00001	1	Hcon5G00000011312.1	Hit	7.0153E-70	1.0	202.986	1.0	6.5771E-70	1.0	202.986	1.0
Hcon5G00000011313.2	1	transcript:HCON_00077250-00001	1	Hcon5G00000011313.2	Hit	0.0	0.986013986013986	583.563	0.9930555555555556	0.0	0.986013986013986	583.563	0.9930555555555556
Hcon5G00000011314.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011315.1	1	transcript:HCON_00077240-00001	1	Hcon5G00000011315.1	Hit	4.88946E-72	1.0	208.379	1.0	4.58405E-72	1.0	208.379	1.0
Hcon5G00000011316.1	1	transcript:HCON_00077230-00001	1	Hcon5G00000011316.1	Hit	0.0	1.0	1415.98	1.0	0.0	1.0	1415.98	1.0
Hcon5G00000011317.1	1	transcript:HCON_00077220-00001	1	Hcon5G00000011317.1	Hit	0.0	0.9913294797687862	1320.06	1.0	0.0	0.9913294797687862	1320.06	1.0
Hcon5G00000011318.1	1	transcript:HCON_00077210-00001	1	Hcon5G00000011318.1	Hit	1.17959E-111	0.9741935483870968	317.39	0.9627329192546584	1.82716E-111	0.9741935483870968	317.39	0.9627329192546584
Hcon5G00000011319.1	1	transcript:HCON_00077200-00001	1	Hcon5G00000011319.1	Hit	1.30812E-168	0.9955156950672646	462.225	1.0	1.22641E-168	0.9955156950672646	462.225	1.0
Hcon5G00000011320.1	1	transcript:HCON_00077200-00001	1	Hcon5G00000011319.1	Miss	2.66395E-106	0.993006993006993	301.212	1.0	1.22641E-168	0.9955156950672646	462.225	1.0
Hcon5G00000011321.1	1	transcript:HCON_00077180-00001	1	Hcon5G00000016729.1	Miss	0.0	0.6650485436893204	543.117	1.0	0.0	0.8348017621145375	729.939	1.0
Hcon5G00000011322.4	1	transcript:HCON_00077170-00001	1	Hcon5G00000011322.4	Hit	0.0	0.9951338199513382	1682.15	0.998780487804878	0.0	0.9951338199513382	1682.15	0.998780487804878
Hcon5G00000011323.1	1	transcript:HCON_00077160-00001	1	Hcon5G00000011323.1	Hit	3.94344E-31	0.8961038961038961	103.219	1.0	7.53275E-32	0.8961038961038961	105.145	1.0
Hcon5G00000011324.1	1	transcript:HCON_00077150-00001	1	Hcon5G00000011324.1	Hit	8.09335E-103	0.9929577464788732	289.271	1.0	7.58781E-103	0.9929577464788732	289.271	1.0
Hcon5G00000011325.1	1	transcript:HCON_00167940-00001	1	Hcon5G00000001366.1	Miss	0.0	0.9965870307167235	607.831	0.979933110367893	0.0	0.9496268656716418	1039.64	0.9980544747081712
Hcon5G00000011326.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011327.1	1	transcript:HCON_00077140-00001	1	Hcon5G00000011327.1	Hit	0.0	0.9909584086799277	1126.69	1.0	0.0	0.9909584086799277	1126.69	1.0
Hcon5G00000011328.1	1	transcript:HCON_00077130-00001	1	Hcon5G00000011340.1	Miss	0.0	0.9937888198757764	660.218	1.0	0.0	0.9937888198757764	660.218	1.0
Hcon5G00000011329.1	1	transcript:HCON_00077120-00001	1	Hcon5G00000011339.1	Miss	7.42494E-130	1.0	385.185	0.9895833333333334	0.0	0.9966517857142857	1800.02	1.0
Hcon5G00000011330.1	1	transcript:HCON_00077050-00001	1	Hcon5G00000011330.1	Hit	0.0	0.9937304075235109	654.055	1.0	0.0	0.9937304075235109	654.055	1.0
Hcon5G00000011331.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011332.1	1	transcript:HCON_00077060-00001	1	Hcon5G00000011332.1	Hit	0.0	1.0	547.74	1.0	0.0	1.0	547.74	1.0
Hcon5G00000011333.1	1	transcript:HCON_00077070-00001	1	Hcon5G00000011333.1	Hit	0.0	0.9970059880239521	1359.36	1.0	0.0	0.9970059880239521	1359.36	1.0
Hcon5G00000011334.8	1	transcript:HCON_00077080-00001	1	Hcon5G00000011334.8	Hit	0.0	0.9963503649635036	1653.26	1.0	0.0	0.9963503649635036	1653.26	1.0
Hcon5G00000011335.1	1	transcript:HCON_00077090-00001	1	Hcon5G00000011335.1	Hit	0.0	1.0	531.176	1.0	0.0	1.0	531.176	1.0
Hcon5G00000011336.1	1	transcript:HCON_00077100-00001	1	Hcon5G00000011336.1	Hit	3.34808E-73	0.9906542056074766	211.846	1.0	3.13894E-73	0.9906542056074766	211.846	1.0
Hcon5G00000011337.1	1	transcript:HCON_00077110-00001	1	Hcon5G00000011337.1	Hit	0.0	0.9859375	1299.26	1.0	0.0	0.9859375	1299.26	1.0
Hcon5G00000011338.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011339.1	1	transcript:HCON_00077120-00001	1	Hcon5G00000011339.1	Hit	0.0	0.9966517857142857	1800.02	1.0	0.0	0.9966517857142857	1800.02	1.0
Hcon5G00000011340.1	1	transcript:HCON_00077130-00001	1	Hcon5G00000011340.1	Hit	0.0	0.9937888198757764	660.218	1.0	0.0	0.9937888198757764	660.218	1.0
Hcon5G00000011341.2	1	transcript:HCON_00077140-00001	1	Hcon5G00000011327.1	Miss	0.0	0.9873873873873874	1122.46	1.0	0.0	0.9909584086799277	1126.69	1.0
Hcon5G00000011342.1	1	transcript:HCON_00076990-00001	1	Hcon5G00000011342.1	Hit	0.0	0.9766187050359713	1115.91	1.0	0.0	0.9766187050359713	1115.91	1.0
Hcon5G00000011343.2	1	transcript:HCON_00077000-00001	1	Hcon5G00000011343.2	Hit	8.78678E-147	1.0	406.371	1.0	7.31852E-147	1.0	406.371	1.0
Hcon5G00000011344.1	1	transcript:HCON_00077010-00001	1	Hcon5G00000011344.1	Hit	3.94923E-175	0.9958847736625515	504.597	1.0	1.39417E-174	0.9958847736625515	504.597	1.0
Hcon5G00000011345.1	1	transcript:HCON_00076980-00001	1	Hcon5G00000011345.1	Hit	0.0	0.9984567901234568	1345.49	1.0	0.0	0.9984567901234568	1345.49	1.0
Hcon5G00000011346.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000011347.1	1	transcript:HCON_00076970-00001	1	Hcon5G00000011347.1	Hit	0.0	0.9994850669412977	3956.76	1.0	0.0	0.9994850669412977	3956.76	1.0
Hcon5G00000011348.2	1	transcript:HCON_00076965-00001	1	Hcon5G00000011348.2	Hit	0.0	0.9819277108433735	666.766	1.0	0.0	0.9819277108433735	666.766	1.0
Hcon5G00000011349.1	1	transcript:HCON_00144170-00001	1	Hcon5G00000014289.2	Miss	3.5407E-63	1.0	204.912	1.0	0.0	0.9826175869120655	1978.76	1.0
Hcon5G00000011350.1	1	transcript:HCON_00076960-00001	1	Hcon5G00000011350.1	Hit	1.07375E-50	0.9753086419753086	152.91	1.0	1.06882E-50	0.9753086419753086	152.91	1.0
Hcon5G00000011351.1	1	transcript:HCON_00159830-00001	1	Hcon5G00000014229.1	Miss	1.50309E-42	0.8690476190476191	138.658	0.6176470588235294	3.65943E-63	0.6388888888888888	192.586	0.9411764705882353
Hcon5G00000011352.2	1	transcript:HCON_00076940-00001	1	Hcon5G00000011352.2	Hit	0.0	0.9974293059125964	794.267	1.0	0.0	0.9974293059125964	794.267	1.0
Hcon5G00000011353.1	1	transcript:HCON_00076930-00001	1	Hcon5G00000011353.1	Hit	0.0	0.9640035118525022	2211.03	1.0	0.0	0.9631255487269534	2203.33	1.0
Hcon5G00000011354.1	1	transcript:HCON_00076910-00001	1	Hcon5G00000011354.1	Hit	0.0	1.0	531.561	1.0	0.0	1.0	531.561	1.0
Hcon5G00000011356.1	1	transcript:HCON_00177070-00001	1	Hcon5G00000006800.1	Miss	1.57263E-89	0.9379310344827586	279.641	0.9354838709677419	0.0	0.9708520179372198	1758.04	0.899390243902439
Hcon5G00000011355.6	1	transcript:HCON_00076860-00001	1	Hcon5G00000011355.6	Hit	0.0	0.9901477832512315	824.698	0.9926650366748166	0.0	0.9901477832512315	824.698	0.9926650366748166
Hcon5G00000011357.1	1	transcript:HCON_00076850-00001	1	Hcon5G00000011357.1	Hit	0.0	0.9868131868131869	919.457	1.0	0.0	0.9868131868131869	919.457	1.0
Hcon5G00000011358.1	1	transcript:HCON_00076820-00001	1	Hcon5G00000011358.1	Hit	0.0	1.0	791.186	1.0	0.0	1.0	791.186	1.0
Hcon5G00000011359.1	1	transcript:HCON_00076810-00001	1	Hcon5G00000011359.1	Hit	0.0	1.0	899.427	1.0	0.0	1.0	899.427	1.0
